ODPA-AP6F-ODPA-PEG1500 (40%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc 2 step,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc,,,,ODPA-AP6F-ODPA-PEG6000 (50%) DMAc,,
14.18587,17725.54087,5317.662261,10635.32452,15.3715,9332.991443,12132.88888,,15.4266,16446.36852,4604.983186,,15.40823,9687.945179,4843.972589,19375.89036,15.3715,10404.45188,6970.982761,,15.40823,13622.02855,5448.811422,,14.57942,10603.22397,5089.547504,,,,,,15.20622,7053.815537,9169.960198
14.2056,17701.61251,5310.483753,10620.96751,15.38987,9326.174354,12124.02666,,15.44496,16454.78015,4607.338443,,15.4266,9694.759042,4847.379521,19389.51808,15.38987,10401.08985,6968.730198,,15.4266,13629.28481,5451.713925,,14.59987,10598.62951,5087.342166,,,,,,15.22458,7034.622003,9145.008604
14.22533,17693.44257,5308.03277,10616.06554,15.40823,9320.633099,12116.82303,,15.46333,16433.24127,4601.307554,,15.44496,9694.414072,4847.207036,19388.82814,15.40823,10392.20071,6962.774473,,15.44496,13627.31794,5450.927178,,14.62032,10611.393,5093.468641,,,,,,15.24295,7009.791034,9112.728344
14.24506,17682.05514,5304.616541,10609.23308,15.4266,9333.044283,12132.95757,,15.48169,16418.13336,4597.077342,,15.46333,9696.712143,4848.356071,19393.42429,15.4266,10408.82314,6973.911502,,15.46333,13612.97704,5445.190816,,14.64077,10645.34212,5109.764216,,,,,,15.26131,6991.377251,9088.790426
14.26479,17667.51937,5300.255811,10600.51162,15.44496,9336.324806,12137.22225,,15.50006,16436.09926,4602.107793,,15.48169,9690.148701,4845.074351,19380.2974,15.44496,10401.5009,6969.005601,,15.48169,13600.61478,5440.245914,,14.66122,10651.84346,5112.884862,,,,,,15.27968,6974.655113,9067.051647
14.28452,17635.07025,5290.521074,10581.04215,15.46333,9337.017833,12138.12318,,15.51842,16422.45258,4598.286723,,15.50006,9687.769617,4843.884808,19375.53923,15.46333,10392.37469,6962.891042,,15.50006,13603.65318,5441.461273,,14.68166,10671.47053,5122.305857,,,,,,15.29804,6964.787415,9054.22364
14.30425,17626.18399,5287.855196,10575.71039,15.48169,9329.665888,12128.56565,,15.53679,16420.52213,4597.746197,,15.51842,9687.981665,4843.990833,19375.96333,15.48169,10389.46063,6960.938623,,15.51842,13601.3418,5440.536719,,14.70211,10689.07188,5130.754504,,,,,,15.31641,6961.029872,9049.338834
14.32398,17604.75909,5281.427728,10562.85546,15.50006,9338.62028,12140.20636,,15.55515,16404.52631,4593.267367,,15.53679,9688.425477,4844.212739,19376.85095,15.50006,10394.61537,6964.392301,,15.53679,13587.9451,5435.178039,,14.72256,10700.00343,5136.001645,,,,,,15.33477,6948.199051,9032.658766
14.34371,17572.86473,5271.85942,10543.71884,15.51842,9339.714748,12141.62917,,15.57352,16410.90518,4595.053451,,15.55515,9688.015848,4844.007924,19376.0317,15.51842,10397.56943,6966.371518,,15.55515,13566.01742,5426.406968,,14.74301,10710.00099,5140.800475,,,,,,15.35314,6931.46237,9010.901081
14.36344,17552.866,5265.859801,10531.7196,15.53679,9336.148979,12136.99367,,15.59188,16409.96944,4594.791444,,15.57352,9691.218314,4845.609157,19382.43663,15.53679,10390.38554,6961.558312,,15.57352,13566.91833,5426.767334,,14.76346,10724.23186,5147.631291,,,,,,15.3715,6919.020197,8994.726256
14.38317,17528.09343,5258.42803,10516.85606,15.55515,9333.000527,12132.90069,,15.61025,16405.5629,4593.557612,,15.59188,9683.186611,4841.593305,19366.37322,15.55515,10383.69911,6957.078406,,15.59188,13565.12352,5426.049409,,14.7839,10726.3243,5148.635665,,,,,,15.38987,6907.792039,8980.129651
14.4029,17509.31816,5252.795449,10505.5909,15.57352,9335.036352,12135.54726,,15.62861,16390.65725,4589.384029,,15.61025,9686.989151,4843.494576,19373.9783,15.57352,10385.0716,6957.997969,,15.61025,13552.66118,5421.064472,,14.80435,10752.65445,5161.274135,,,,,,15.40823,6903.842577,8974.99535
14.42263,17467.24089,5240.172267,10480.34453,15.59188,9329.63313,12128.52307,,15.64698,16374.74635,4584.928977,,15.62861,9690.423846,4845.211923,19380.84769,15.59188,10387.14104,6959.384499,,15.62861,13546.38448,5418.55379,,14.8248,10759.84688,5164.726501,,,,,,15.4266,6891.671897,8959.173466
14.44236,17455.5522,5236.66566,10473.33132,15.61025,9330.101786,12129.13232,,15.66534,16363.54359,4581.792206,,15.64698,9683.357026,4841.678513,19366.71405,15.61025,10375.84436,6951.815724,,15.64698,13550.67139,5420.268557,,14.84525,10786.42863,5177.485744,,,,,,15.44496,6883.491916,8948.539491
14.46209,17429.81749,5228.945247,10457.89049,15.62861,9325.420319,12123.04641,,15.68371,16355.51736,4579.544861,,15.66534,9683.59415,4841.797075,19367.1883,15.62861,10381.4772,6955.589722,,15.66534,13542.99614,5417.198455,,14.86569,10816.71524,5192.023313,,,,,,15.46333,6872.643811,8934.436955
14.48182,17396.76171,5219.028513,10438.05703,15.64698,9334.525114,12134.88265,,15.70207,16375.23701,4585.066364,,15.68371,9672.935167,4836.467583,19345.87033,15.64698,10389.70005,6961.099037,,15.68371,13526.64673,5410.658692,,14.88614,10805.79499,5186.781593,,,,,,15.48169,6861.020261,8919.32634
14.50155,17367.73867,5210.321602,10420.6432,15.66534,9332.383105,12132.09804,,15.72044,16357.45356,4580.086998,,15.70207,9682.310191,4841.155095,19364.62038,15.66534,10391.76104,6962.479896,,15.70207,13518.67738,5407.470951,,14.90659,10818.41328,5192.838377,,,,,,15.50006,6862.347072,8921.051193
14.52128,17356.64299,5206.992897,10413.98579,15.68371,9325.770515,12123.50167,,15.7388,16339.38279,4575.027181,,15.72044,9679.964998,4839.982499,19359.93,15.68371,10378.8791,6953.848995,,15.72044,13518.88738,5407.554953,,14.92704,10839.02137,5202.730259,,,,,,15.51842,6859.916398,8917.891317
14.54101,17332.02421,5199.607263,10399.21453,15.70207,9325.360066,12122.96809,,15.75717,16314.1383,4567.958725,,15.7388,9676.927031,4838.463516,19353.85406,15.70207,10376.57703,6952.306608,,15.7388,13505.59047,5402.236187,,14.94749,10857.83023,5211.758512,,,,,,15.53679,6858.401912,8915.922485
14.56074,17270.82527,5181.247581,10362.49516,15.72044,9330.969954,12130.26094,,15.77553,16318.80168,4569.264469,,15.75717,9676.603658,4838.301829,19353.20732,15.72044,10377.84214,6953.154236,,15.75717,13513.93942,5405.575767,,14.96794,10871.39696,5218.270541,,,,,,15.55515,6846.864899,8900.924369
14.58047,17258.07787,5177.423362,10354.84672,15.7388,9334.130871,12134.37013,,15.7939,16313.04552,4567.652745,,15.77553,9675.431011,4837.715505,19350.86202,15.7388,10375.80124,6951.786832,,15.77553,13493.40484,5397.361938,,14.98838,10879.24912,5222.039579,,,,,,15.57352,6833.76921,8883.899974
14.6002,17231.43194,5169.429583,10338.85917,15.75717,9325.319732,12122.91565,,15.81226,16306.62892,4565.856098,,15.7939,9657.921507,4828.960753,19315.84301,15.75717,10366.22525,6945.370915,,15.7939,13480.60764,5392.243056,,15.00883,10891.55927,5227.94845,,,,,,15.59188,6837.080865,8888.205124
14.61993,17204.49267,5161.3478,10322.6956,15.77553,9317.583605,12112.85869,,15.83063,16299.11875,4563.753251,,15.81226,9654.770331,4827.385166,19309.54066,15.77553,10371.61269,6948.980504,,15.81226,13473.78262,5389.513047,,15.02928,10905.14393,5234.469084,,,,,,15.61025,6843.439638,8896.47153
14.63966,17186.82434,5156.047302,10312.0946,15.7939,9323.572108,12120.64374,,15.84899,16281.803,4558.904839,,15.83063,9650.487764,4825.243882,19300.97553,15.7939,10363.06903,6943.25625,,15.83063,13463.79886,5385.519542,,15.04973,10899.33244,5231.67957,,,,,,15.62861,6832.21025,8881.873325
14.65939,17145.94801,5143.784403,10287.56881,15.81226,9321.700983,12118.21128,,15.86736,16282.79184,4559.181715,,15.84899,9653.998677,4826.999338,19307.99735,15.81226,10351.86131,6935.747076,,15.84899,13453.43198,5381.372793,,15.07018,10918.36581,5240.815588,,,,,,15.64698,6824.286823,8871.57287
14.67912,17107.34413,5132.203239,10264.40648,15.83063,9309.563952,12102.43314,,15.88572,16252.9722,4550.832217,,15.86736,9646.393467,4823.196734,19292.78693,15.83063,10344.97211,6931.131316,,15.86736,13455.09052,5382.03621,,15.09062,10934.76,5248.6848,,,,,,15.66534,6824.823887,8872.271053
14.69885,17077.58991,5123.276972,10246.55394,15.84899,9307.702178,12100.01283,,15.90409,16252.87455,4550.804874,,15.88572,9644.814348,4822.407174,19289.6287,15.84899,10342.54614,6929.505911,,15.88572,13433.06261,5373.225045,,15.11107,10930.45441,5246.618117,,,,,,15.68371,6829.602759,8878.483587
14.71858,17037.26664,5111.179992,10222.35998,15.86736,9314.032583,12108.24236,,15.92245,16241.06775,4547.498969,,15.90409,9647.463942,4823.731971,19294.92788,15.86736,10345.08711,6931.208363,,15.90409,13425.9319,5370.372762,,15.13152,10952.4334,5257.168031,,,,,,15.70207,6824.767111,8872.197244
14.73831,17002.42898,5100.728694,10201.45739,15.88572,9304.738948,12096.16063,,15.94082,16239.08281,4546.943186,,15.92245,9656.569828,4828.284914,19313.13966,15.88572,10344.1832,6930.602744,,15.92245,13424.14069,5369.656277,,15.15197,10948.76531,5255.407349,,,,,,15.72044,6820.668391,8866.868909
14.75804,16973.48582,5092.045747,10184.09149,15.90409,9309.480689,12102.3249,,15.95918,16226.67869,4543.470034,,15.94082,9648.386084,4824.193042,19296.77217,15.90409,10341.89461,6929.069392,,15.94082,13416.90752,5366.763008,,15.17242,10953.23986,5257.555131,,,,,,15.7388,6821.294684,8867.68309
14.77777,16933.55416,5080.066247,10160.13249,15.92245,9302.81827,12093.66375,,15.97755,16206.03551,4537.689943,,15.95918,9642.017958,4821.008979,19284.03592,15.92245,10329.92221,6921.047883,,15.95918,13400.08879,5360.035515,,15.19286,10947.11392,5254.614683,,,,,,15.75717,6812.250788,8855.926025
14.7975,16875.10831,5062.532493,10125.06499,15.94082,9299.317938,12089.11332,,15.99591,16208.47912,4538.374154,,15.97755,9612.079735,4806.039867,19224.15947,15.94082,10326.48284,6918.743503,,15.97755,13369.2687,5347.707479,,15.21331,10949.92562,5255.9643,,,,,,15.77553,6812.079768,8855.703699
14.81723,16855.57481,5056.672444,10113.34489,15.95918,9293.709332,12081.82213,,16.01428,16180.39583,4530.510832,,15.99591,9624.217306,4812.108653,19248.43461,15.95918,10314.67332,6910.831124,,15.99591,13376.37166,5350.548664,,15.23376,10962.09259,5261.804443,,,,,,15.7939,6814.454994,8858.791493
14.83696,16844.21405,5053.264214,10106.52843,15.97755,9280.2762,12064.35906,,16.03264,16166.48762,4526.616533,,16.01428,9608.432445,4804.216223,19216.86489,15.97755,10301.93073,6902.293591,,16.01428,13356.56358,5342.625433,,15.25421,10962.4694,5261.985311,,,,,,15.81226,6819.497104,8865.346235
14.85669,16777.06786,5033.120359,10066.24072,15.99591,9281.624272,12066.11155,,16.05101,16166.71438,4526.680027,,16.03264,9596.228124,4798.114062,19192.45625,15.99591,10302.78985,6902.869199,,16.03264,13338.48679,5335.394717,,15.27466,10976.65226,5268.793087,,,,,,15.83063,6809.856866,8852.813925
14.87642,16732.11524,5019.634572,10039.26914,16.01428,9270.318633,12051.41422,,16.06937,16149.05243,4521.734681,,16.05101,9594.366584,4797.183292,19188.73317,16.01428,10287.44149,6892.585796,,16.05101,13333.13664,5333.254657,,15.2951,10976.72395,5268.827498,,,,,,15.84899,6811.143738,8854.486859
14.89615,16686.97507,5006.092522,10012.18504,16.03264,9261.368447,12039.77898,,16.08774,16131.0873,4516.704445,,16.06937,9588.205814,4794.102907,19176.41163,16.03264,10269.06152,6880.271218,,16.06937,13314.20753,5325.683012,,15.31555,10978.57231,5269.71471,,,,,,15.86736,6821.640408,8868.13253
14.91588,16647.33939,4994.201817,9988.403634,16.05101,9267.986115,12048.38195,,16.1061,16136.39609,4518.190906,,16.08774,9578.39868,4789.19934,19156.79736,16.05101,10270.78757,6881.427675,,16.08774,13305.80085,5322.32034,,15.336,10982.34267,5271.524481,,,,,,15.88572,6819.281022,8865.065329
14.93561,16620.41835,4986.125505,9972.251011,16.06937,9253.401992,12029.42259,,16.12447,16127.86324,4515.801707,,16.1061,9596.074924,4798.037462,19192.14985,16.06937,10262.36769,6875.786354,,16.1061,13309.01082,5323.60433,,15.35645,10999.74979,5279.879901,,,,,,15.90409,6828.808347,8877.450851
14.95534,16584.119,4975.2357,9950.4714,16.08774,9246.80484,12020.84629,,16.14283,16111.49676,4511.219094,,16.12447,9579.624276,4789.812138,19159.24855,16.08774,10257.35229,6872.426033,,16.12447,13290.71916,5316.287663,,15.3769,10995.8146,5277.991008,,,,,,15.92245,6833.718842,8883.834495
14.97507,16529.79841,4958.939523,9917.879047,16.1061,9258.534864,12036.09532,,16.1612,16088.56074,4504.797008,,16.14283,9561.034458,4780.517229,19122.06892,16.1061,10261.77604,6875.389944,,16.14283,13281.65733,5312.662933,,15.39734,10990.38136,5275.383055,,,,,,15.94082,6828.568057,8877.138474
14.9948,16465.04119,4939.512357,9879.024714,16.12447,9250.647359,12025.84157,,16.17957,16079.84928,4502.357799,,16.1612,9556.11551,4778.057755,19112.23102,16.12447,10249.73938,6867.325385,,16.1612,13260.72086,5304.288345,,15.41779,10988.15088,5274.312422,,,,,,15.95918,6837.38172,8888.596236
15.01453,16426.86677,4928.060031,9856.120062,16.14283,9240.491799,12012.63934,,16.19793,16053.15181,4494.882508,,16.17957,9554.973106,4777.486553,19109.94621,16.14283,10243.10778,6862.882212,,16.17957,13257.38252,5302.95301,,15.43824,10992.74454,5276.517381,,,,,,15.97755,6834.926911,8885.404984
15.03426,16380.64261,4914.192783,9828.385566,16.1612,9228.359084,11996.86681,,16.2163,16029.97174,4488.392089,,16.19793,9538.335456,4769.167728,19076.67091,16.1612,10224.5548,6850.451718,,16.19793,13240.11944,5296.047774,,15.45869,10996.83228,5278.479493,,,,,,15.99591,6843.957629,8897.144918
15.05399,16336.54117,4900.962352,9801.924705,16.17957,9222.938514,11989.82007,,16.23466,16019.9991,4485.599748,,16.2163,9530.579952,4765.289976,19061.1599,16.17957,10219.1889,6846.856565,,16.2163,13225.94033,5290.37613,,15.47914,10995.47067,5277.82592,,,,,,16.01428,6839.018494,8890.724042
15.07372,16293.12886,4887.938659,9775.877319,16.19793,9210.388254,11973.50473,,16.25303,15998.09413,4479.466357,,16.23466,9522.116121,4761.058061,19044.23224,16.19793,10207.14858,6838.789546,,16.23466,13208.42925,5283.3717,,15.49958,11011.04944,5285.30373,,,,,,16.03264,6843.102307,8896.032999
15.09345,16250.83291,4875.249872,9750.499743,16.2163,9201.27098,11961.65227,,16.27139,15987.78028,4476.578478,,16.25303,9511.352033,4755.676017,19022.70407,16.2163,10205.77624,6837.870083,,16.25303,13194.52544,5277.810175,,15.52003,11013.03787,5286.25818,,,,,,16.05101,6855.091546,8911.61901
15.11318,16181.80521,4854.541564,9709.083128,16.23466,9191.326324,11948.72422,,16.28975,15965.67287,4470.388404,,16.27139,9513.442571,4756.721285,19026.88514,16.23466,10196.81683,6831.867279,,16.27139,13192.58059,5277.032235,,15.54048,11015.03409,5287.216363,,,,,,16.06937,6854.844095,8911.297324
15.13291,16131.74851,4839.524554,9679.049108,16.25303,9174.260289,11926.53838,,16.30812,15947.00212,4465.160594,,16.28975,9503.69112,4751.84556,19007.38224,16.25303,10175.02896,6817.269401,,16.28975,13170.85846,5268.343384,,15.56093,11025.83259,5292.399641,,,,,,16.08774,6859.981158,8917.975506
15.15264,16090.34901,4827.104704,9654.209408,16.27139,9184.495999,11939.8448,,16.32648,15932.77561,4461.17717,,16.30812,9487.776035,4743.888017,18975.55207,16.27139,10178.03397,6819.282757,,16.30812,13135.93976,5254.375905,,15.58138,11025.20313,5292.097504,,,,,,16.1061,6871.93906,8933.520779
15.17237,16034.96706,4810.490117,9620.980234,16.28975,9172.789726,11924.62664,,16.34485,15915.46385,4456.329878,,16.32648,9469.973863,4734.986932,18939.94773,16.28975,10167.20887,6812.02994,,16.32648,13129.032,5251.612801,,15.60182,11035.261,5296.925282,,,,,,16.12447,6868.105227,8928.536795
15.1921,15979.05257,4793.715771,9587.431541,16.30812,9160.713641,11908.92773,,16.36321,15893.4322,4450.161016,,16.34485,9456.183097,4728.091549,18912.36619,16.30812,10142.80745,6795.680988,,16.34485,13128.30414,5251.321655,,15.62227,11048.37765,5303.22127,,,,,,16.14283,6877.467506,8940.707757
15.21183,15933.91052,4780.173155,9560.346309,16.32648,9154.14084,11900.38309,,16.38158,15888.73885,4448.846878,,16.36321,9447.349799,4723.6749,18894.6996,16.32648,10133.37163,6789.358993,,16.36321,13105.02493,5242.009971,,15.64272,11057.35025,5307.528122,,,,,,16.1612,6877.04298,8940.155874
15.23156,15867.10132,4760.130397,9520.260794,16.34485,9146.237294,11890.10848,,16.39994,15879.16928,4446.167398,,16.38158,9448.972702,4724.486351,18897.9454,16.34485,10125.15042,6783.850784,,16.38158,13086.21453,5234.485811,,15.66317,11054.39355,5306.108903,,,,,,16.17957,6880.737044,8944.958157
15.25129,15811.01409,4743.304227,9486.608454,16.36321,9128.419056,11866.94477,,16.41831,15847.00036,4437.1601,,16.39994,9435.491931,4717.745966,18870.98386,16.36321,10115.31515,6777.261149,,16.39994,13070.03612,5228.014449,,15.68362,11062.29015,5309.899272,,,,,,16.19793,6880.703707,8944.914819
15.27102,15750.28454,4725.085362,9450.170725,16.38158,9109.141391,11841.88381,,16.43667,15812.61254,4427.531512,,16.41831,9428.540199,4714.270099,18857.0804,16.38158,10097.24528,6765.154341,,16.41831,13048.76565,5219.506262,,15.70406,11066.32936,5311.838095,,,,,,16.2163,6879.547184,8943.411339
15.29075,15688.98682,4706.696047,9413.392094,16.39994,9097.948397,11827.33292,,16.45504,15817.08255,4428.783115,,16.43667,9407.247383,4703.623691,18814.49477,16.39994,10084.04988,6756.313419,,16.43667,13030.09469,5212.037876,,15.72451,11076.97895,5316.949898,,,,,,16.23466,6884.168666,8949.419266
15.31048,15650.96986,4695.290958,9390.581916,16.41831,9097.957375,11827.34459,,16.4734,15807.02878,4425.968059,,16.45504,9395.864385,4697.932193,18791.72877,16.41831,10068.47573,6745.878737,,16.45504,13014.84012,5205.936048,,15.74496,11075.63926,5316.306847,,,,,,16.25303,6880.602339,8944.783041
15.33021,15597.96143,4679.388429,9358.776858,16.43667,9086.654261,11812.65054,,16.49177,15783.14488,4419.280568,,16.4734,9387.01557,4693.507785,18774.03114,16.43667,10060.45333,6740.503733,,16.4734,12990.75442,5196.301768,,15.76541,11086.29231,5321.420309,,,,,,16.27139,6886.666219,8952.666084
15.34994,15504.72039,4651.416116,9302.832231,16.45504,9074.901641,11797.37213,,16.51013,15759.8101,4412.746827,,16.49177,9378.959364,4689.479682,18757.91873,16.45504,10054.99683,6736.847875,,16.49177,12981.10033,5192.440133,,15.78586,11098.32589,5327.196425,,,,,,16.28975,6879.969531,8943.960391
15.36967,15417.34563,4625.20369,9250.40738,16.4734,9053.902205,11770.07287,,16.5285,15735.22299,4405.862437,,16.51013,9362.443511,4681.221755,18724.88702,16.4734,10039.54404,6726.494504,,16.51013,12973.13263,5189.253054,,15.8063,11114.05507,5334.746433,,,,,,16.30812,6874.243429,8936.516458
15.3894,15362.62906,4608.788717,9217.577434,16.49177,9050.460945,11765.59923,,16.54686,15717.05592,4400.775659,,16.5285,9348.854121,4674.427061,18697.70824,16.49177,10017.53177,6711.746287,,16.5285,12965.97704,5186.390815,,15.82675,11112.82825,5334.157561,,,,,,16.32648,6877.515938,8940.770719
15.40913,15301.4248,4590.427441,9180.854883,16.51013,9040.019368,11752.02518,,16.56523,15689.97877,4393.194056,,16.54686,9340.215079,4670.10754,18680.43016,16.51013,10002.1832,6701.462742,,16.54686,12940.49316,5176.197263,,15.8472,11105.51305,5330.646266,,,,,,16.34485,6876.076811,8938.899855
15.42886,15214.07759,4564.223276,9128.446553,16.5285,9034.369563,11744.68043,,16.5836,15689.72812,4393.123873,,16.56523,9319.883479,4659.941739,18639.76696,16.5285,9995.586428,6697.042907,,16.56523,12903.91036,5161.564143,,15.86765,11112.61103,5334.053293,,,,,,16.36321,6873.441847,8935.474401
15.44859,15154.43951,4546.331853,9092.663705,16.54686,9014.620133,11719.00617,,16.60196,15661.02382,4385.086669,,16.5836,9307.099633,4653.549816,18614.19927,16.54686,9982.449581,6688.24122,,16.5836,12884.802,5153.920802,,15.8881,11121.89822,5338.511144,,,,,,16.38158,6873.47235,8935.514056
15.46832,15086.61021,4525.983064,9051.966127,16.56523,9005.686904,11707.39297,,16.62033,15644.30293,4380.404821,,16.60196,9293.971477,4646.985739,18587.94295,16.56523,9957.712521,6671.667389,,16.60196,12866.42536,5146.570143,,15.90854,11129.08701,5341.961763,,,,,,16.39994,6871.810741,8933.353963
